date,start_station_id,start_station_name,month,day,year,duration_minutes,trip_revenue,trip_count,day_of_week
2015-07-30,2571,Red River & 8th Street,7,30,2015,4.0,1.4,1.0,Thursday
2015-07-31,2571,Red River & 8th Street,7,31,2015,4.0,1.4,1.0,Friday
2015-08-01,2571,Red River & 8th Street,8,1,2015,25.0,4.5,2.0,Saturday
2015-08-02,2571,Red River & 8th Street,8,2,2015,1.0,1.1,1.0,Sunday
2015-08-03,2571,Red River & 8th Street,8,3,2015,25.0,4.5,2.0,Monday
2015-08-04,2571,Red River & 8th Street,8,4,2015,13.0,3.3,2.0,Tuesday
2015-08-05,2571,Red River & 8th Street,8,5,2015,0.0,0.0,0.0,Wednesday
2015-08-06,2571,Red River & 8th Street,8,6,2015,249.0,31.9,7.0,Thursday
2015-08-07,2571,Red River & 8th Street,8,7,2015,80.0,13.0,5.0,Friday
2015-08-08,2571,Red River & 8th Street,8,8,2015,134.0,20.4,7.0,Saturday
2015-08-09,2571,Red River & 8th Street,8,9,2015,30.0,5.0,2.0,Sunday
2015-08-10,2571,Red River & 8th Street,8,10,2015,144.0,20.400000000000002,6.0,Monday
2015-08-11,2571,Red River & 8th Street,8,11,2015,58.0,11.8,6.0,Tuesday
2015-08-12,2571,Red River & 8th Street,8,12,2015,8.0,1.8,1.0,Wednesday
2015-08-13,2571,Red River & 8th Street,8,13,2015,53.0,9.3,4.0,Thursday
2015-08-14,2571,Red River & 8th Street,8,14,2015,51.0,9.1,4.0,Friday
2015-08-15,2571,Red River & 8th Street,8,15,2015,139.0,19.9,6.0,Saturday
2015-08-16,2571,Red River & 8th Street,8,16,2015,61.0,13.1,7.0,Sunday
2015-08-17,2571,Red River & 8th Street,8,17,2015,27.0,6.699999999999999,4.0,Monday
2015-08-18,2571,Red River & 8th Street,8,18,2015,14.0,3.4,2.0,Tuesday
2015-08-19,2571,Red River & 8th Street,8,19,2015,46.0,10.6,6.0,Wednesday
2015-08-20,2571,Red River & 8th Street,8,20,2015,211.0,26.1,5.0,Thursday
2015-08-21,2571,Red River & 8th Street,8,21,2015,11.0,3.0999999999999996,2.0,Friday
2015-08-22,2571,Red River & 8th Street,8,22,2015,155.0,25.5,10.0,Saturday
2015-08-23,2571,Red River & 8th Street,8,23,2015,36.0,8.6,5.0,Sunday
2015-08-24,2571,Red River & 8th Street,8,24,2015,25.0,5.5,3.0,Monday
2015-08-25,2571,Red River & 8th Street,8,25,2015,10.0,3.0,2.0,Tuesday
2015-08-26,2571,Red River & 8th Street,8,26,2015,297.0,36.7,7.0,Wednesday
2015-08-27,2571,Red River & 8th Street,8,27,2015,39.0,8.9,5.0,Thursday
2015-08-28,2571,Red River & 8th Street,8,28,2015,48.0,9.8,5.0,Friday
2015-08-29,2571,Red River & 8th Street,8,29,2015,200.0,30.0,10.0,Saturday
2015-08-30,2571,Red River & 8th Street,8,30,2015,77.0,14.7,7.0,Sunday
2015-08-31,2571,Red River & 8th Street,8,31,2015,164.0,24.4,8.0,Monday
2015-09-01,2571,Red River & 8th Street,9,1,2015,35.0,7.5,4.0,Tuesday
2015-09-02,2571,Red River & 8th Street,9,2,2015,16.0,3.6,2.0,Wednesday
2015-09-03,2571,Red River & 8th Street,9,3,2015,33.0,9.3,6.0,Thursday
2015-09-04,2571,Red River & 8th Street,9,4,2015,40.0,9.0,5.0,Friday
2015-09-05,2571,Red River & 8th Street,9,5,2015,64.0,11.4,5.0,Saturday
2015-09-06,2571,Red River & 8th Street,9,6,2015,63.0,10.3,4.0,Sunday
2015-09-07,2571,Red River & 8th Street,9,7,2015,10.0,2.0,1.0,Monday
2015-09-08,2571,Red River & 8th Street,9,8,2015,78.0,13.799999999999999,6.0,Tuesday
2015-09-09,2571,Red River & 8th Street,9,9,2015,33.0,6.3,3.0,Wednesday
2015-09-10,2571,Red River & 8th Street,9,10,2015,23.0,6.3,4.0,Thursday
2015-09-11,2571,Red River & 8th Street,9,11,2015,227.0,36.7,14.0,Friday
2015-09-12,2571,Red River & 8th Street,9,12,2015,25.0,5.5,3.0,Saturday
2015-09-13,2571,Red River & 8th Street,9,13,2015,74.0,11.4,4.0,Sunday
2015-09-14,2571,Red River & 8th Street,9,14,2015,27.0,6.7,4.0,Monday
2015-09-15,2571,Red River & 8th Street,9,15,2015,123.0,20.3,8.0,Tuesday
2015-09-16,2571,Red River & 8th Street,9,16,2015,43.0,9.3,5.0,Wednesday
2015-09-17,2571,Red River & 8th Street,9,17,2015,259.0,35.9,10.0,Thursday
2015-09-18,2571,Red River & 8th Street,9,18,2015,91.0,16.099999999999998,7.0,Friday
2015-09-19,2571,Red River & 8th Street,9,19,2015,329.0,42.9,10.0,Saturday
2015-09-20,2571,Red River & 8th Street,9,20,2015,31.0,7.1,4.0,Sunday
2015-09-21,2571,Red River & 8th Street,9,21,2015,37.0,6.7,3.0,Monday
2015-09-22,2571,Red River & 8th Street,9,22,2015,45.0,7.5,3.0,Tuesday
2015-09-23,2571,Red River & 8th Street,9,23,2015,132.0,19.2,6.0,Wednesday
2015-09-24,2571,Red River & 8th Street,9,24,2015,59.0,9.9,4.0,Thursday
2015-09-25,2571,Red River & 8th Street,9,25,2015,60.0,11.0,5.0,Friday
2015-09-26,2571,Red River & 8th Street,9,26,2015,240.0,30.0,6.0,Saturday
2015-09-27,2571,Red River & 8th Street,9,27,2015,570.0,65.0,8.0,Sunday
2015-09-28,2571,Red River & 8th Street,9,28,2015,77.0,13.7,6.0,Monday
2015-09-29,2571,Red River & 8th Street,9,29,2015,19.0,5.9,4.0,Tuesday
2015-09-30,2571,Red River & 8th Street,9,30,2015,31.0,8.1,5.0,Wednesday
2015-10-01,2571,Red River & 8th Street,10,1,2015,84.0,15.4,7.0,Thursday
2015-10-02,2571,Red River & 8th Street,10,2,2015,882.0,100.2,12.0,Friday
2015-10-03,2571,Red River & 8th Street,10,3,2015,230.0,31.0,8.0,Saturday
2015-10-04,2571,Red River & 8th Street,10,4,2015,158.0,23.8,8.0,Sunday
2015-10-05,2571,Red River & 8th Street,10,5,2015,157.0,28.7,13.0,Monday
2015-10-06,2571,Red River & 8th Street,10,6,2015,68.0,14.8,8.0,Tuesday
2015-10-07,2571,Red River & 8th Street,10,7,2015,456.0,51.6,6.0,Wednesday
2015-10-08,2571,Red River & 8th Street,10,8,2015,244.0,37.4,13.0,Thursday
2015-10-09,2571,Red River & 8th Street,10,9,2015,253.0,42.3,17.0,Friday
2015-10-10,2571,Red River & 8th Street,10,10,2015,1623.0,174.3,12.0,Saturday
2015-10-11,2571,Red River & 8th Street,10,11,2015,1529.0,171.9,19.0,Sunday
2015-10-12,2571,Red River & 8th Street,10,12,2015,611.0,78.1,17.0,Monday
2015-10-13,2571,Red River & 8th Street,10,13,2015,131.0,21.1,8.0,Tuesday
2015-10-14,2571,Red River & 8th Street,10,14,2015,70.0,15.0,8.0,Wednesday
2015-10-15,2571,Red River & 8th Street,10,15,2015,51.0,14.1,9.0,Thursday
2015-10-16,2571,Red River & 8th Street,10,16,2015,5.0,1.5,1.0,Friday
2015-10-17,2571,Red River & 8th Street,10,17,2015,69.0,12.9,6.0,Saturday
2015-10-18,2571,Red River & 8th Street,10,18,2015,67.0,9.7,3.0,Sunday
2015-10-19,2571,Red River & 8th Street,10,19,2015,38.0,8.8,5.0,Monday
2015-10-20,2571,Red River & 8th Street,10,20,2015,77.0,13.7,6.0,Tuesday
2015-10-21,2571,Red River & 8th Street,10,21,2015,52.0,9.2,4.0,Wednesday
2015-10-22,2571,Red River & 8th Street,10,22,2015,42.0,9.2,5.0,Thursday
2015-10-23,2571,Red River & 8th Street,10,23,2015,117.0,18.7,7.0,Friday
2015-10-24,2571,Red River & 8th Street,10,24,2015,0.0,0.0,0.0,Saturday
2015-10-25,2571,Red River & 8th Street,10,25,2015,0.0,0.0,0.0,Sunday
2015-10-26,2571,Red River & 8th Street,10,26,2015,69.0,10.9,4.0,Monday
2015-10-27,2571,Red River & 8th Street,10,27,2015,20.0,4.0,2.0,Tuesday
2015-10-28,2571,Red River & 8th Street,10,28,2015,113.0,19.3,8.0,Wednesday
2015-10-29,2571,Red River & 8th Street,10,29,2015,89.0,13.9,5.0,Thursday
2015-10-30,2571,Red River & 8th Street,10,30,2015,9.0,1.9,1.0,Friday
2015-10-31,2571,Red River & 8th Street,10,31,2015,58.0,9.8,4.0,Saturday
2015-11-01,2571,Red River & 8th Street,11,1,2015,33.0,6.3,3.0,Sunday
2015-11-02,2571,Red River & 8th Street,11,2,2015,61.0,11.1,5.0,Monday
2015-11-03,2571,Red River & 8th Street,11,3,2015,433.0,48.3,5.0,Tuesday
2015-11-04,2571,Red River & 8th Street,11,4,2015,54.0,8.4,3.0,Wednesday
2015-11-05,2571,Red River & 8th Street,11,5,2015,147.0,21.7,7.0,Thursday
2015-11-06,2571,Red River & 8th Street,11,6,2015,680.0,75.0,7.0,Friday
2015-11-07,2571,Red River & 8th Street,11,7,2015,100.0,16.0,6.0,Saturday
2015-11-08,2571,Red River & 8th Street,11,8,2015,218.0,31.8,10.0,Sunday
2015-11-09,2571,Red River & 8th Street,11,9,2015,62.0,13.200000000000001,7.0,Monday
2015-11-10,2571,Red River & 8th Street,11,10,2015,13.0,3.3,2.0,Tuesday
2015-11-11,2571,Red River & 8th Street,11,11,2015,6.0,1.6,1.0,Wednesday
2015-11-12,2571,Red River & 8th Street,11,12,2015,85.0,15.5,7.0,Thursday
2015-11-13,2571,Red River & 8th Street,11,13,2015,44.0,8.4,4.0,Friday
2015-11-14,2571,Red River & 8th Street,11,14,2015,87.0,15.7,7.0,Saturday
2015-11-15,2571,Red River & 8th Street,11,15,2015,32.0,6.199999999999999,3.0,Sunday
2015-11-16,2571,Red River & 8th Street,11,16,2015,33.0,6.3,3.0,Monday
2015-11-17,2571,Red River & 8th Street,11,17,2015,1398.0,143.8,4.0,Tuesday
2015-11-18,2571,Red River & 8th Street,11,18,2015,37.0,7.7,4.0,Wednesday
2015-11-19,2571,Red River & 8th Street,11,19,2015,99.0,19.9,10.0,Thursday
2015-11-20,2571,Red River & 8th Street,11,20,2015,105.0,18.5,8.0,Friday
2015-11-21,2571,Red River & 8th Street,11,21,2015,115.0,18.5,7.0,Saturday
2015-11-22,2571,Red River & 8th Street,11,22,2015,26.0,5.6,3.0,Sunday
2015-11-23,2571,Red River & 8th Street,11,23,2015,16.0,3.6,2.0,Monday
2015-11-24,2571,Red River & 8th Street,11,24,2015,17.0,5.7,4.0,Tuesday
2015-11-25,2571,Red River & 8th Street,11,25,2015,22.0,4.2,2.0,Wednesday
2015-11-26,2571,Red River & 8th Street,11,26,2015,0.0,0.0,0.0,Thursday
2015-11-27,2571,Red River & 8th Street,11,27,2015,6.0,1.6,1.0,Friday
2015-11-28,2571,Red River & 8th Street,11,28,2015,0.0,0.0,0.0,Saturday
2015-11-29,2571,Red River & 8th Street,11,29,2015,472.0,48.2,1.0,Sunday
2015-11-30,2571,Red River & 8th Street,11,30,2015,13.0,3.3,2.0,Monday
2015-12-01,2571,Red River & 8th Street,12,1,2015,111.0,15.1,4.0,Tuesday
2015-12-02,2571,Red River & 8th Street,12,2,2015,24.0,6.4,4.0,Wednesday
2015-12-03,2571,Red River & 8th Street,12,3,2015,10.0,3.0,2.0,Thursday
2015-12-04,2571,Red River & 8th Street,12,4,2015,12.0,3.2,2.0,Friday
2015-12-05,2571,Red River & 8th Street,12,5,2015,80.0,13.0,5.0,Saturday
2015-12-06,2571,Red River & 8th Street,12,6,2015,31.0,7.1,4.0,Sunday
2015-12-07,2571,Red River & 8th Street,12,7,2015,81.0,12.1,4.0,Monday
2015-12-08,2571,Red River & 8th Street,12,8,2015,49.0,9.9,5.0,Tuesday
2015-12-09,2571,Red River & 8th Street,12,9,2015,6.0,1.6,1.0,Wednesday
2015-12-10,2571,Red River & 8th Street,12,10,2015,433.0,50.3,7.0,Thursday
2015-12-11,2571,Red River & 8th Street,12,11,2015,16.0,4.6,3.0,Friday
2015-12-12,2571,Red River & 8th Street,12,12,2015,55.0,7.5,2.0,Saturday
2015-12-13,2571,Red River & 8th Street,12,13,2015,31.0,5.1,2.0,Sunday
2015-12-14,2571,Red River & 8th Street,12,14,2015,106.0,12.6,2.0,Monday
2015-12-15,2571,Red River & 8th Street,12,15,2015,17.0,4.699999999999999,3.0,Tuesday
2015-12-16,2571,Red River & 8th Street,12,16,2015,50.0,11.0,6.0,Wednesday
2015-12-17,2571,Red River & 8th Street,12,17,2015,10.0,3.0,2.0,Thursday
2015-12-18,2571,Red River & 8th Street,12,18,2015,5.0,1.5,1.0,Friday
2015-12-19,2571,Red River & 8th Street,12,19,2015,0.0,0.0,0.0,Saturday
2015-12-20,2571,Red River & 8th Street,12,20,2015,21.0,3.1,1.0,Sunday
2015-12-21,2571,Red River & 8th Street,12,21,2015,11.0,2.1,1.0,Monday
2015-12-22,2571,Red River & 8th Street,12,22,2015,0.0,0.0,0.0,Tuesday
2015-12-23,2571,Red River & 8th Street,12,23,2015,0.0,0.0,0.0,Wednesday
2015-12-24,2571,Red River & 8th Street,12,24,2015,61.0,9.1,3.0,Thursday
2015-12-25,2571,Red River & 8th Street,12,25,2015,0.0,0.0,0.0,Friday
2015-12-26,2571,Red River & 8th Street,12,26,2015,0.0,0.0,0.0,Saturday
2015-12-27,2571,Red River & 8th Street,12,27,2015,6.0,1.6,1.0,Sunday
2015-12-28,2571,Red River & 8th Street,12,28,2015,0.0,0.0,0.0,Monday
2015-12-29,2571,Red River & 8th Street,12,29,2015,8.0,1.8,1.0,Tuesday
2015-12-30,2571,Red River & 8th Street,12,30,2015,6.0,1.6,1.0,Wednesday
2015-12-31,2571,Red River & 8th Street,12,31,2015,0.0,0.0,0.0,Thursday
2014-01-01,2572,Barton Springs Pool,1,1,2014,0.0,0.0,0.0,Wednesday
2014-01-02,2572,Barton Springs Pool,1,2,2014,0.0,0.0,0.0,Thursday
2014-01-03,2572,Barton Springs Pool,1,3,2014,0.0,0.0,0.0,Friday
2014-01-04,2572,Barton Springs Pool,1,4,2014,0.0,0.0,0.0,Saturday
2014-01-05,2572,Barton Springs Pool,1,5,2014,0.0,0.0,0.0,Sunday
2014-01-06,2572,Barton Springs Pool,1,6,2014,0.0,0.0,0.0,Monday
2014-01-07,2572,Barton Springs Pool,1,7,2014,0.0,0.0,0.0,Tuesday
2014-01-08,2572,Barton Springs Pool,1,8,2014,0.0,0.0,0.0,Wednesday
2014-01-09,2572,Barton Springs Pool,1,9,2014,0.0,0.0,0.0,Thursday
2014-01-10,2572,Barton Springs Pool,1,10,2014,0.0,0.0,0.0,Friday
2014-01-11,2572,Barton Springs Pool,1,11,2014,0.0,0.0,0.0,Saturday
2014-01-12,2572,Barton Springs Pool,1,12,2014,0.0,0.0,0.0,Sunday
2014-01-13,2572,Barton Springs Pool,1,13,2014,0.0,0.0,0.0,Monday
2014-01-14,2572,Barton Springs Pool,1,14,2014,0.0,0.0,0.0,Tuesday
2014-01-15,2572,Barton Springs Pool,1,15,2014,0.0,0.0,0.0,Wednesday
2014-01-16,2572,Barton Springs Pool,1,16,2014,0.0,0.0,0.0,Thursday
2014-01-17,2572,Barton Springs Pool,1,17,2014,0.0,0.0,0.0,Friday
2014-01-18,2572,Barton Springs Pool,1,18,2014,0.0,0.0,0.0,Saturday
2014-01-19,2572,Barton Springs Pool,1,19,2014,0.0,0.0,0.0,Sunday
2014-01-20,2572,Barton Springs Pool,1,20,2014,0.0,0.0,0.0,Monday
2014-01-21,2572,Barton Springs Pool,1,21,2014,0.0,0.0,0.0,Tuesday
2014-01-22,2572,Barton Springs Pool,1,22,2014,0.0,0.0,0.0,Wednesday
2014-01-23,2572,Barton Springs Pool,1,23,2014,0.0,0.0,0.0,Thursday
2014-01-24,2572,Barton Springs Pool,1,24,2014,0.0,0.0,0.0,Friday
2014-01-25,2572,Barton Springs Pool,1,25,2014,0.0,0.0,0.0,Saturday
2014-01-26,2572,Barton Springs Pool,1,26,2014,0.0,0.0,0.0,Sunday
2014-01-27,2572,Barton Springs Pool,1,27,2014,0.0,0.0,0.0,Monday
2014-01-28,2572,Barton Springs Pool,1,28,2014,0.0,0.0,0.0,Tuesday
2014-01-29,2572,Barton Springs Pool,1,29,2014,0.0,0.0,0.0,Wednesday
2014-01-30,2572,Barton Springs Pool,1,30,2014,0.0,0.0,0.0,Thursday
2014-01-31,2572,Barton Springs Pool,1,31,2014,0.0,0.0,0.0,Friday
2014-02-01,2572,Barton Springs Pool,2,1,2014,0.0,0.0,0.0,Saturday
2014-02-02,2572,Barton Springs Pool,2,2,2014,0.0,0.0,0.0,Sunday
2014-02-03,2572,Barton Springs Pool,2,3,2014,0.0,0.0,0.0,Monday
2014-02-04,2572,Barton Springs Pool,2,4,2014,0.0,0.0,0.0,Tuesday
2014-02-05,2572,Barton Springs Pool,2,5,2014,0.0,0.0,0.0,Wednesday
2014-02-06,2572,Barton Springs Pool,2,6,2014,0.0,0.0,0.0,Thursday
2014-02-07,2572,Barton Springs Pool,2,7,2014,0.0,0.0,0.0,Friday
2014-02-08,2572,Barton Springs Pool,2,8,2014,0.0,0.0,0.0,Saturday
2014-02-09,2572,Barton Springs Pool,2,9,2014,0.0,0.0,0.0,Sunday
2014-02-10,2572,Barton Springs Pool,2,10,2014,0.0,0.0,0.0,Monday
2014-02-11,2572,Barton Springs Pool,2,11,2014,0.0,0.0,0.0,Tuesday
2014-02-12,2572,Barton Springs Pool,2,12,2014,0.0,0.0,0.0,Wednesday
2014-02-13,2572,Barton Springs Pool,2,13,2014,0.0,0.0,0.0,Thursday
2014-02-14,2572,Barton Springs Pool,2,14,2014,0.0,0.0,0.0,Friday
2014-02-15,2572,Barton Springs Pool,2,15,2014,0.0,0.0,0.0,Saturday
2014-02-16,2572,Barton Springs Pool,2,16,2014,0.0,0.0,0.0,Sunday
2014-02-17,2572,Barton Springs Pool,2,17,2014,0.0,0.0,0.0,Monday
2014-02-18,2572,Barton Springs Pool,2,18,2014,0.0,0.0,0.0,Tuesday
2014-02-19,2572,Barton Springs Pool,2,19,2014,0.0,0.0,0.0,Wednesday
2014-02-20,2572,Barton Springs Pool,2,20,2014,0.0,0.0,0.0,Thursday
2014-02-21,2572,Barton Springs Pool,2,21,2014,0.0,0.0,0.0,Friday
2014-02-22,2572,Barton Springs Pool,2,22,2014,0.0,0.0,0.0,Saturday
2014-02-23,2572,Barton Springs Pool,2,23,2014,0.0,0.0,0.0,Sunday
2014-02-24,2572,Barton Springs Pool,2,24,2014,0.0,0.0,0.0,Monday
2014-02-25,2572,Barton Springs Pool,2,25,2014,0.0,0.0,0.0,Tuesday
2014-02-26,2572,Barton Springs Pool,2,26,2014,0.0,0.0,0.0,Wednesday
2014-02-27,2572,Barton Springs Pool,2,27,2014,44.0,8.4,4.0,Thursday
2014-02-28,2572,Barton Springs Pool,2,28,2014,444.0,54.4,10.0,Friday
2014-03-01,2572,Barton Springs Pool,3,1,2014,82.0,12.2,4.0,Saturday
2014-03-02,2572,Barton Springs Pool,3,2,2014,16.0,2.6,1.0,Sunday
2014-03-03,2572,Barton Springs Pool,3,3,2014,215.0,28.5,7.0,Monday
2014-03-04,2572,Barton Springs Pool,3,4,2014,0.0,0.0,0.0,Tuesday
2014-03-05,2572,Barton Springs Pool,3,5,2014,45.0,7.5,3.0,Wednesday
2014-03-06,2572,Barton Springs Pool,3,6,2014,16.0,2.6,1.0,Thursday
2014-03-07,2572,Barton Springs Pool,3,7,2014,122.0,16.200000000000003,4.0,Friday
2014-03-08,2572,Barton Springs Pool,3,8,2014,0.0,0.0,0.0,Saturday
2014-03-09,2572,Barton Springs Pool,3,9,2014,307.0,41.7,11.0,Sunday
2014-03-10,2572,Barton Springs Pool,3,10,2014,181.0,26.1,8.0,Monday
2014-03-11,2572,Barton Springs Pool,3,11,2014,417.0,48.7,7.0,Tuesday
2014-03-12,2572,Barton Springs Pool,3,12,2014,0.0,0.0,0.0,Wednesday
2014-03-13,2572,Barton Springs Pool,3,13,2014,344.0,42.4,8.0,Thursday
2014-03-14,2572,Barton Springs Pool,3,14,2014,636.0,69.6,6.0,Friday
2014-03-15,2572,Barton Springs Pool,3,15,2014,60.0,9.0,3.0,Saturday
2014-03-16,2572,Barton Springs Pool,3,16,2014,349.0,47.9,13.0,Sunday
2014-03-17,2572,Barton Springs Pool,3,17,2014,521.0,63.099999999999994,11.0,Monday
2014-03-18,2572,Barton Springs Pool,3,18,2014,131.0,19.1,6.0,Tuesday
2014-03-19,2572,Barton Springs Pool,3,19,2014,72.0,10.2,3.0,Wednesday
2014-03-20,2572,Barton Springs Pool,3,20,2014,197.0,28.7,9.0,Thursday
2014-03-21,2572,Barton Springs Pool,3,21,2014,809.0,89.9,9.0,Friday
2014-03-22,2572,Barton Springs Pool,3,22,2014,791.0,96.1,17.0,Saturday
2014-03-23,2572,Barton Springs Pool,3,23,2014,169.0,23.9,7.0,Sunday
2014-03-24,2572,Barton Springs Pool,3,24,2014,163.0,22.3,6.0,Monday
2014-03-25,2572,Barton Springs Pool,3,25,2014,90.0,12.0,3.0,Tuesday
2014-03-26,2572,Barton Springs Pool,3,26,2014,192.0,23.2,4.0,Wednesday
2014-03-27,2572,Barton Springs Pool,3,27,2014,54.0,8.4,3.0,Thursday
2014-03-28,2572,Barton Springs Pool,3,28,2014,636.0,80.6,17.0,Friday
2014-03-29,2572,Barton Springs Pool,3,29,2014,304.0,44.4,14.0,Saturday
2014-03-30,2572,Barton Springs Pool,3,30,2014,367.0,49.7,13.0,Sunday
2014-03-31,2572,Barton Springs Pool,3,31,2014,233.0,30.3,7.0,Monday
2014-04-01,2572,Barton Springs Pool,4,1,2014,219.0,30.9,9.0,Tuesday
2014-04-02,2572,Barton Springs Pool,4,2,2014,99.0,14.9,5.0,Wednesday
2014-04-03,2572,Barton Springs Pool,4,3,2014,0.0,0.0,0.0,Thursday
2014-04-04,2572,Barton Springs Pool,4,4,2014,577.0,62.7,5.0,Friday
2014-04-05,2572,Barton Springs Pool,4,5,2014,137.0,18.700000000000003,5.0,Saturday
2014-04-06,2572,Barton Springs Pool,4,6,2014,283.0,33.3,5.0,Sunday
2014-04-07,2572,Barton Springs Pool,4,7,2014,414.0,48.4,7.0,Monday
2014-04-08,2572,Barton Springs Pool,4,8,2014,55.0,8.5,3.0,Tuesday
2014-04-09,2572,Barton Springs Pool,4,9,2014,76.0,10.6,3.0,Wednesday
2014-04-10,2572,Barton Springs Pool,4,10,2014,218.0,28.8,7.0,Thursday
2014-04-11,2572,Barton Springs Pool,4,11,2014,635.0,86.5,23.0,Friday
2014-04-12,2572,Barton Springs Pool,4,12,2014,690.0,93.0,24.0,Saturday
2014-04-13,2572,Barton Springs Pool,4,13,2014,423.0,53.3,11.0,Sunday
2014-04-14,2572,Barton Springs Pool,4,14,2014,43.0,6.3,2.0,Monday
2014-04-15,2572,Barton Springs Pool,4,15,2014,236.0,29.6,6.0,Tuesday
2014-04-16,2572,Barton Springs Pool,4,16,2014,629.0,74.9,12.0,Wednesday
2014-04-17,2572,Barton Springs Pool,4,17,2014,33.0,5.3,2.0,Thursday
2014-04-18,2572,Barton Springs Pool,4,18,2014,1240.0,147.0,23.0,Friday
2014-04-19,2572,Barton Springs Pool,4,19,2014,915.0,119.5,28.0,Saturday
2014-04-20,2572,Barton Springs Pool,4,20,2014,721.0,90.1,18.0,Sunday
2014-04-21,2572,Barton Springs Pool,4,21,2014,881.0,103.1,15.0,Monday
2014-04-22,2572,Barton Springs Pool,4,22,2014,303.0,48.3,18.0,Tuesday
2014-04-23,2572,Barton Springs Pool,4,23,2014,277.0,35.7,8.0,Wednesday
2014-04-24,2572,Barton Springs Pool,4,24,2014,606.0,69.6,9.0,Thursday
2014-04-25,2572,Barton Springs Pool,4,25,2014,1585.0,182.5,24.0,Friday
2014-04-26,2572,Barton Springs Pool,4,26,2014,1707.0,202.7,32.0,Saturday
2014-04-27,2572,Barton Springs Pool,4,27,2014,397.0,52.7,13.0,Sunday
2014-04-28,2572,Barton Springs Pool,4,28,2014,276.0,40.6,13.0,Monday
2014-04-29,2572,Barton Springs Pool,4,29,2014,193.0,29.3,10.0,Tuesday
2014-04-30,2572,Barton Springs Pool,4,30,2014,197.0,25.7,6.0,Wednesday
2014-05-01,2572,Barton Springs Pool,5,1,2014,62.0,10.2,4.0,Thursday
2014-05-02,2572,Barton Springs Pool,5,2,2014,7341.0,758.1,24.0,Friday
2014-05-03,2572,Barton Springs Pool,5,3,2014,1442.0,186.2,42.0,Saturday
2014-05-04,2572,Barton Springs Pool,5,4,2014,527.0,65.7,13.0,Sunday
2014-05-05,2572,Barton Springs Pool,5,5,2014,206.0,26.6,6.0,Monday
2014-05-06,2572,Barton Springs Pool,5,6,2014,156.0,20.599999999999998,5.0,Tuesday
2014-05-07,2572,Barton Springs Pool,5,7,2014,232.0,29.2,6.0,Wednesday
2014-05-08,2572,Barton Springs Pool,5,8,2014,168.0,20.8,4.0,Thursday
2014-05-09,2572,Barton Springs Pool,5,9,2014,171.0,23.1,6.0,Friday
2014-05-10,2572,Barton Springs Pool,5,10,2014,779.0,100.9,23.0,Saturday
2014-05-11,2572,Barton Springs Pool,5,11,2014,952.0,126.2,31.0,Sunday
2014-05-12,2572,Barton Springs Pool,5,12,2014,53.0,9.299999999999999,4.0,Monday
2014-05-13,2572,Barton Springs Pool,5,13,2014,36.0,6.6,3.0,Tuesday
2014-05-14,2572,Barton Springs Pool,5,14,2014,358.0,38.8,3.0,Wednesday
2014-05-15,2572,Barton Springs Pool,5,15,2014,480.0,67.0,19.0,Thursday
2014-05-16,2572,Barton Springs Pool,5,16,2014,202.0,26.2,6.0,Friday
2014-05-17,2572,Barton Springs Pool,5,17,2014,840.0,111.0,27.0,Saturday
2014-05-18,2572,Barton Springs Pool,5,18,2014,1331.0,158.1,25.0,Sunday
2014-05-19,2572,Barton Springs Pool,5,19,2014,401.0,50.1,10.0,Monday
2014-05-20,2572,Barton Springs Pool,5,20,2014,302.0,43.2,13.0,Tuesday
2014-05-21,2572,Barton Springs Pool,5,21,2014,60.0,9.0,3.0,Wednesday
2014-05-22,2572,Barton Springs Pool,5,22,2014,254.0,30.400000000000002,5.0,Thursday
2014-05-23,2572,Barton Springs Pool,5,23,2014,1172.0,144.2,27.0,Friday
2014-05-24,2572,Barton Springs Pool,5,24,2014,978.0,121.8,24.0,Saturday
2014-05-25,2572,Barton Springs Pool,5,25,2014,1373.0,179.3,42.0,Sunday
2014-05-26,2572,Barton Springs Pool,5,26,2014,376.0,47.6,10.0,Monday
2014-05-27,2572,Barton Springs Pool,5,27,2014,295.0,36.5,7.0,Tuesday
2014-05-28,2572,Barton Springs Pool,5,28,2014,415.0,50.5,9.0,Wednesday
2014-05-29,2572,Barton Springs Pool,5,29,2014,29.0,4.9,2.0,Thursday
2014-05-30,2572,Barton Springs Pool,5,30,2014,393.0,48.300000000000004,9.0,Friday
2014-05-31,2572,Barton Springs Pool,5,31,2014,475.0,67.5,20.0,Saturday
2014-06-01,2572,Barton Springs Pool,6,1,2014,878.0,98.8,11.0,Sunday
2014-06-02,2572,Barton Springs Pool,6,2,2014,544.0,73.4,19.0,Monday
2014-06-03,2572,Barton Springs Pool,6,3,2014,372.0,48.199999999999996,11.0,Tuesday
2014-06-04,2572,Barton Springs Pool,6,4,2014,1159.0,131.9,16.0,Wednesday
2014-06-05,2572,Barton Springs Pool,6,5,2014,203.0,29.3,9.0,Thursday
2014-06-06,2572,Barton Springs Pool,6,6,2014,612.0,86.2,25.0,Friday
2014-06-07,2572,Barton Springs Pool,6,7,2014,751.0,100.1,25.0,Saturday
2014-06-08,2572,Barton Springs Pool,6,8,2014,609.0,80.9,20.0,Sunday
2014-06-09,2572,Barton Springs Pool,6,9,2014,260.0,36.0,10.0,Monday
