date,temphigh_f,tempavg_f,templow_f,humidityhigh_percent,humidityavg_percent,humiditylow_percent,visibilityhigh_miles,visibilityavg_miles,visibilitylow_miles,windhigh_mph,windavg_mph,windgust_mph,precipitation_inches,fog,rain,snow,thunderstorm
2015-02-19,70.0,54.0,38.0,85.0,61.0,37.0,10.0,10.0,10.0,14.0,5.0,28.0,0.0,0,0,0,0
2015-02-20,75.0,65.0,54.0,86.0,72.0,57.0,10.0,10.0,9.0,16.0,9.0,31.0,0.0,0,0,0,0
2015-02-21,78.0,67.0,55.0,87.0,69.0,50.0,10.0,10.0,9.0,14.0,6.0,25.0,0.0,0,0,0,0
2015-02-22,56.0,47.0,37.0,93.0,80.0,66.0,10.0,8.0,2.0,20.0,7.0,30.0,0.02,0,1,0,0
2015-02-23,37.0,34.0,30.0,92.0,87.0,82.0,10.0,7.0,2.0,17.0,9.0,24.0,0.01,0,1,0,0
2015-02-24,37.0,34.0,30.0,92.0,84.0,76.0,10.0,8.0,2.0,9.0,4.0,15.0,0.0,0,0,0,0
2015-02-25,63.0,49.0,35.0,100.0,64.0,27.0,10.0,8.0,3.0,13.0,3.0,21.0,0.01,0,1,0,0
2015-02-26,52.0,43.0,33.0,96.0,74.0,52.0,10.0,10.0,5.0,15.0,7.0,24.0,0.0,0,0,0,0
2015-02-27,36.0,34.0,31.0,92.0,72.0,52.0,10.0,8.0,2.0,13.0,7.0,21.0,0.01,0,1,0,0
2015-02-28,36.0,34.0,31.0,100.0,93.0,85.0,10.0,5.0,2.0,10.0,5.0,17.0,0.1,0,1,0,0
2015-03-01,43.0,39.0,35.0,100.0,95.0,89.0,8.0,4.0,2.0,10.0,6.0,16.0,0.09,0,1,0,0
2015-03-02,45.0,42.0,38.0,100.0,95.0,89.0,10.0,5.0,1.0,10.0,4.0,15.0,0.02,0,1,0,0
2015-03-03,63.0,52.0,41.0,100.0,95.0,90.0,5.0,2.0,0.0,8.0,1.0,13.0,0.01,1,1,0,0
2015-03-04,70.0,52.0,34.0,100.0,95.0,89.0,10.0,4.0,0.0,21.0,6.0,36.0,0.15,1,1,0,1
2015-03-05,47.0,39.0,31.0,89.0,61.0,33.0,10.0,9.0,2.0,20.0,10.0,33.0,0.13,0,1,0,1
2015-03-06,57.0,42.0,26.0,81.0,54.0,27.0,10.0,10.0,10.0,8.0,2.0,13.0,0.0,0,0,0,0
2015-03-07,60.0,49.0,38.0,82.0,56.0,29.0,10.0,10.0,10.0,10.0,2.0,13.0,0.0,0,0,0,0
2015-03-08,54.0,51.0,47.0,100.0,69.0,38.0,10.0,3.0,1.0,12.0,3.0,16.0,0.45,0,1,0,0
2015-03-09,55.0,52.0,49.0,100.0,97.0,93.0,10.0,5.0,1.0,8.0,4.0,13.0,2.17,0,1,0,0
2015-03-10,63.0,57.0,50.0,96.0,78.0,60.0,10.0,10.0,10.0,9.0,4.0,14.0,0.0,0,0,0,0
2015-03-11,59.0,57.0,54.0,86.0,79.0,72.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2015-03-12,73.0,63.0,52.0,96.0,73.0,49.0,10.0,10.0,9.0,13.0,5.0,18.0,0.02,0,1,0,0
2015-03-13,78.0,66.0,53.0,100.0,68.0,36.0,10.0,8.0,1.0,12.0,3.0,18.0,0.0,0,0,0,0
2015-03-14,78.0,66.0,53.0,89.0,61.0,33.0,10.0,10.0,10.0,15.0,6.0,23.0,0.0,0,0,0,0
2015-03-15,69.0,60.0,51.0,89.0,72.0,55.0,10.0,10.0,10.0,12.0,3.0,16.0,0.0,0,0,0,0
2015-03-16,77.0,65.0,52.0,100.0,73.0,46.0,10.0,9.0,4.0,10.0,3.0,17.0,0.0,0,0,0,0
2015-03-17,77.0,70.0,63.0,100.0,82.0,64.0,10.0,8.0,4.0,9.0,3.0,16.0,0.01,0,1,0,0
2015-03-18,81.0,71.0,60.0,93.0,74.0,54.0,10.0,10.0,8.0,13.0,4.0,20.0,0.13,0,1,0,0
2015-03-19,83.0,73.0,63.0,100.0,79.0,58.0,10.0,8.0,2.0,12.0,5.0,17.0,0.0,0,0,0,0
2015-03-20,71.0,64.0,57.0,93.0,89.0,84.0,10.0,6.0,0.0,15.0,4.0,22.0,1.17,1,1,0,0
2015-03-21,61.0,58.0,55.0,100.0,95.0,90.0,10.0,7.0,2.0,10.0,4.0,17.0,0.43,0,1,0,0
2015-03-22,78.0,68.0,57.0,100.0,75.0,50.0,10.0,10.0,7.0,9.0,4.0,15.0,0.0,0,0,0,0
2015-03-23,80.0,66.0,52.0,100.0,73.0,45.0,10.0,10.0,6.0,9.0,3.0,14.0,0.0,0,0,0,0
2015-03-24,83.0,71.0,59.0,97.0,72.0,47.0,10.0,10.0,9.0,14.0,7.0,22.0,0.0,0,0,0,0
2015-03-25,84.0,73.0,62.0,93.0,72.0,51.0,10.0,10.0,10.0,16.0,8.0,27.0,0.0,0,0,0,0
2015-03-26,70.0,62.0,54.0,93.0,62.0,31.0,10.0,9.0,2.0,20.0,10.0,29.0,0.05,0,1,0,0
2015-03-27,82.0,64.0,46.0,71.0,44.0,16.0,10.0,10.0,10.0,13.0,4.0,19.0,0.0,0,0,0,0
2015-03-28,84.0,66.0,48.0,86.0,54.0,22.0,10.0,10.0,10.0,13.0,5.0,24.0,0.0,0,0,0,0
2015-03-29,84.0,71.0,57.0,93.0,67.0,40.0,10.0,10.0,10.0,17.0,8.0,28.0,0.0,0,0,0,0
2015-03-30,80.0,72.0,64.0,93.0,76.0,58.0,10.0,10.0,9.0,12.0,5.0,18.0,0.0,0,0,0,0
2015-03-31,82.0,74.0,66.0,93.0,74.0,54.0,10.0,10.0,7.0,13.0,7.0,20.0,0.0,0,0,0,0
2015-04-01,83.0,76.0,68.0,90.0,71.0,51.0,10.0,9.0,4.0,14.0,7.0,25.0,0.0,0,1,0,0
2015-04-02,84.0,76.0,68.0,90.0,76.0,62.0,10.0,8.0,6.0,15.0,8.0,26.0,0.0,0,0,0,0
2015-04-03,86.0,76.0,66.0,90.0,67.0,43.0,10.0,8.0,4.0,17.0,7.0,27.0,0.0,0,0,0,0
2015-04-04,69.0,63.0,56.0,61.0,53.0,44.0,10.0,10.0,10.0,17.0,8.0,32.0,0.0,0,0,0,0
2015-04-05,69.0,64.0,59.0,100.0,78.0,56.0,10.0,5.0,1.0,10.0,4.0,16.0,0.02,0,1,0,0
2015-04-06,85.0,75.0,65.0,100.0,76.0,51.0,10.0,8.0,2.0,14.0,7.0,24.0,0.0,0,0,0,0
2015-04-07,87.0,78.0,68.0,90.0,71.0,51.0,10.0,10.0,8.0,16.0,8.0,26.0,0.0,0,0,0,0
2015-04-08,79.0,74.0,69.0,90.0,81.0,71.0,10.0,9.0,6.0,16.0,8.0,29.0,0.0,0,0,0,0
2015-04-09,87.0,79.0,70.0,90.0,73.0,55.0,10.0,9.0,7.0,15.0,7.0,27.0,0.0,0,0,0,0
2015-04-10,74.0,65.0,56.0,93.0,70.0,47.0,10.0,10.0,10.0,14.0,5.0,26.0,0.09,0,1,0,1
2015-04-11,70.0,65.0,59.0,100.0,86.0,72.0,10.0,5.0,1.0,7.0,3.0,12.0,0.0,0,1,0,0
2015-04-12,82.0,75.0,67.0,100.0,81.0,62.0,10.0,5.0,0.0,13.0,5.0,19.0,0.01,1,0,0,0
2015-04-13,87.0,76.0,64.0,100.0,67.0,34.0,10.0,8.0,2.0,13.0,4.0,19.0,0.09,0,1,0,1
2015-04-14,77.0,67.0,57.0,87.0,67.0,46.0,10.0,10.0,10.0,12.0,6.0,20.0,0.0,0,0,0,0
2015-04-15,83.0,69.0,54.0,93.0,69.0,45.0,10.0,10.0,10.0,14.0,4.0,20.0,0.0,0,0,0,0
2015-04-16,81.0,74.0,67.0,93.0,78.0,62.0,10.0,9.0,4.0,17.0,4.0,27.0,0.01,0,1,0,1
2015-04-17,75.0,71.0,66.0,93.0,81.0,69.0,10.0,8.0,2.0,12.0,4.0,18.0,0.41,0,1,0,1
2015-04-18,77.0,66.0,54.0,100.0,82.0,64.0,10.0,8.0,0.0,28.0,4.0,43.0,0.57,1,1,0,1
2015-04-19,89.0,73.0,57.0,100.0,60.0,20.0,10.0,7.0,0.0,15.0,6.0,25.0,0.0,1,0,0,1
2015-04-20,73.0,64.0,54.0,64.0,48.0,32.0,10.0,10.0,10.0,15.0,6.0,25.0,0.0,0,0,0,0
2015-04-21,81.0,66.0,51.0,89.0,66.0,43.0,10.0,10.0,10.0,13.0,5.0,22.0,0.0,0,0,0,0
2015-04-22,81.0,74.0,67.0,93.0,79.0,64.0,10.0,10.0,7.0,16.0,7.0,23.0,0.0,0,0,0,0
2015-04-23,85.0,77.0,68.0,100.0,85.0,69.0,10.0,8.0,1.0,10.0,4.0,16.0,0.0,0,0,0,0
2015-04-24,85.0,77.0,69.0,100.0,85.0,69.0,10.0,6.0,1.0,14.0,5.0,23.0,0.43,0,1,0,1
2015-04-25,93.0,82.0,70.0,100.0,61.0,21.0,10.0,7.0,2.0,12.0,5.0,20.0,0.04,0,0,0,1
2015-04-26,86.0,78.0,69.0,93.0,77.0,61.0,10.0,8.0,1.0,18.0,8.0,32.0,0.08,0,1,0,1
2015-04-27,85.0,74.0,63.0,100.0,66.0,32.0,10.0,9.0,1.0,17.0,4.0,37.0,0.56,0,1,0,1
2015-04-28,65.0,59.0,53.0,84.0,74.0,64.0,10.0,10.0,10.0,17.0,8.0,26.0,0.0,0,0,0,0
2015-04-29,77.0,63.0,49.0,93.0,61.0,29.0,10.0,10.0,10.0,12.0,5.0,19.0,0.0,0,0,0,0
2015-04-30,83.0,67.0,50.0,89.0,60.0,31.0,10.0,10.0,8.0,10.0,3.0,14.0,0.0,0,0,0,0
2015-05-01,84.0,70.0,55.0,86.0,60.0,33.0,10.0,10.0,10.0,10.0,2.0,15.0,0.0,0,0,0,0
2015-05-02,83.0,71.0,58.0,80.0,58.0,36.0,10.0,10.0,10.0,13.0,4.0,20.0,0.0,0,0,0,0
2015-05-03,84.0,71.0,58.0,93.0,67.0,40.0,10.0,10.0,10.0,15.0,6.0,23.0,0.0,0,0,0,0
2015-05-04,84.0,75.0,66.0,93.0,71.0,49.0,10.0,10.0,4.0,16.0,8.0,26.0,0.0,0,0,0,0
2015-05-05,83.0,75.0,66.0,100.0,77.0,54.0,10.0,6.0,0.0,20.0,7.0,28.0,3.84,1,1,0,1
2015-05-06,87.0,79.0,71.0,93.0,74.0,55.0,10.0,8.0,3.0,14.0,8.0,23.0,0.01,0,1,0,0
2015-05-07,83.0,78.0,73.0,87.0,81.0,74.0,10.0,9.0,2.0,17.0,9.0,26.0,0.02,0,1,0,0
2015-05-08,79.0,76.0,73.0,93.0,88.0,82.0,10.0,5.0,1.0,13.0,6.0,19.0,0.29,0,1,0,1
2015-05-09,85.0,79.0,72.0,93.0,79.0,65.0,10.0,7.0,2.0,17.0,9.0,31.0,0.02,0,1,0,1
2015-05-10,87.0,82.0,76.0,87.0,71.0,55.0,10.0,9.0,7.0,17.0,10.0,29.0,0.0,0,0,0,0
2015-05-11,79.0,74.0,68.0,94.0,78.0,62.0,10.0,7.0,1.0,12.0,5.0,20.0,0.4,0,1,0,1
2015-05-12,69.0,67.0,65.0,100.0,91.0,81.0,10.0,8.0,1.0,10.0,5.0,17.0,0.23,0,1,0,0
2015-05-13,70.0,67.0,64.0,100.0,97.0,93.0,10.0,5.0,0.0,14.0,4.0,26.0,1.12,1,1,0,1
2015-05-14,87.0,78.0,68.0,100.0,83.0,65.0,10.0,6.0,1.0,15.0,5.0,24.0,0.08,0,1,0,0
2015-05-15,77.0,72.0,67.0,100.0,87.0,74.0,10.0,8.0,1.0,13.0,4.0,20.0,0.36,0,1,0,1
2015-05-16,87.0,77.0,67.0,97.0,79.0,61.0,10.0,9.0,6.0,18.0,9.0,30.0,0.0,0,0,0,0
2015-05-17,84.0,75.0,66.0,100.0,83.0,65.0,10.0,6.0,1.0,22.0,5.0,35.0,2.6,0,1,0,1
2015-05-18,88.0,81.0,73.0,93.0,77.0,61.0,10.0,9.0,3.0,12.0,5.0,20.0,0.0,0,1,0,0
2015-05-19,89.0,82.0,74.0,87.0,73.0,59.0,10.0,8.0,5.0,17.0,8.0,28.0,0.0,0,1,0,0
2015-05-20,89.0,81.0,72.0,94.0,75.0,56.0,10.0,8.0,1.0,13.0,5.0,21.0,0.33,0,1,0,1
2015-05-21,76.0,69.0,62.0,94.0,84.0,73.0,10.0,10.0,7.0,15.0,6.0,24.0,0.02,0,1,0,1
2015-05-22,77.0,70.0,62.0,100.0,91.0,82.0,10.0,6.0,1.0,10.0,4.0,17.0,0.03,0,1,0,0
2015-05-23,87.0,77.0,66.0,100.0,83.0,65.0,10.0,6.0,0.0,18.0,7.0,32.0,1.41,1,1,0,1
2015-05-24,82.0,73.0,64.0,93.0,81.0,69.0,10.0,10.0,5.0,8.0,6.0,17.0,0.76,0,1,0,0
2015-05-25,82.0,74.0,66.0,100.0,87.0,74.0,10.0,7.0,0.0,16.0,5.0,29.0,5.2,1,1,0,1
2015-05-26,89.0,78.0,66.0,100.0,80.0,59.0,10.0,6.0,2.0,13.0,6.0,20.0,0.0,0,0,0,1
2015-05-27,85.0,76.0,67.0,94.0,82.0,69.0,10.0,9.0,6.0,12.0,5.0,18.0,0.0,0,1,0,1
2015-05-28,87.0,78.0,69.0,94.0,80.0,65.0,10.0,8.0,2.0,15.0,6.0,25.0,0.2,0,1,0,1
2015-05-29,89.0,77.0,64.0,100.0,76.0,51.0,10.0,8.0,1.0,21.0,5.0,33.0,0.67,0,1,0,1
2015-05-30,88.0,79.0,70.0,93.0,74.0,55.0,10.0,10.0,8.0,12.0,2.0,16.0,0.0,0,1,0,1
2015-05-31,86.0,77.0,67.0,90.0,67.0,44.0,10.0,10.0,10.0,9.0,2.0,16.0,0.0,0,0,0,0
2015-06-01,88.0,76.0,64.0,93.0,70.0,46.0,10.0,10.0,9.0,8.0,2.0,12.0,0.0,0,0,0,0
2015-06-02,90.0,79.0,67.0,93.0,70.0,46.0,10.0,10.0,10.0,9.0,2.0,16.0,0.0,0,0,0,0
2015-06-03,89.0,78.0,67.0,90.0,69.0,47.0,10.0,10.0,10.0,13.0,5.0,20.0,0.0,0,0,0,0
2015-06-04,88.0,78.0,68.0,90.0,68.0,45.0,10.0,10.0,10.0,12.0,4.0,16.0,0.0,0,0,0,0
2015-06-05,90.0,80.0,69.0,97.0,72.0,47.0,10.0,10.0,10.0,12.0,4.0,17.0,0.0,0,0,0,0
2015-06-06,90.0,80.0,70.0,97.0,72.0,46.0,10.0,10.0,10.0,9.0,3.0,14.0,0.0,0,0,0,0
2015-06-07,91.0,81.0,70.0,97.0,71.0,44.0,10.0,10.0,10.0,12.0,4.0,17.0,0.0,0,0,0,0
2015-06-08,93.0,82.0,71.0,93.0,67.0,41.0,10.0,10.0,10.0,9.0,3.0,13.0,0.0,0,0,0,0
2015-06-09,95.0,84.0,72.0,87.0,60.0,33.0,10.0,10.0,10.0,8.0,3.0,13.0,0.0,0,0,0,0
2015-06-10,93.0,83.0,72.0,79.0,62.0,44.0,10.0,10.0,10.0,10.0,4.0,16.0,0.0,0,0,0,0
2015-06-11,94.0,84.0,73.0,93.0,71.0,49.0,10.0,10.0,10.0,15.0,7.0,25.0,0.0,0,0,0,0
2015-06-12,93.0,84.0,75.0,88.0,70.0,52.0,10.0,10.0,10.0,13.0,6.0,20.0,0.01,0,0,0,0
2015-06-13,95.0,85.0,75.0,94.0,70.0,46.0,10.0,10.0,10.0,18.0,7.0,29.0,0.0,0,0,0,0
2015-06-14,86.0,79.0,72.0,100.0,87.0,74.0,10.0,8.0,0.0,13.0,6.0,22.0,1.34,1,1,0,1
2015-06-15,89.0,82.0,74.0,100.0,78.0,55.0,10.0,9.0,2.0,16.0,4.0,24.0,0.19,0,1,0,1
2015-06-16,83.0,78.0,73.0,94.0,84.0,74.0,10.0,8.0,0.0,15.0,7.0,25.0,1.34,1,1,0,1
2015-06-17,89.0,81.0,72.0,100.0,83.0,65.0,10.0,7.0,0.0,23.0,5.0,15.0,2.66,1,1,0,1
2015-06-18,90.0,82.0,73.0,100.0,82.0,64.0,10.0,10.0,7.0,12.0,4.0,21.0,0.0,0,0,0,1
2015-06-19,84.0,78.0,71.0,94.0,87.0,79.0,10.0,8.0,0.0,13.0,1.0,22.0,1.09,1,1,0,1
2015-06-20,83.0,78.0,72.0,100.0,90.0,79.0,10.0,8.0,0.0,17.0,3.0,26.0,0.49,1,1,0,1
2015-06-21,86.0,79.0,72.0,100.0,85.0,70.0,10.0,7.0,0.0,17.0,4.0,29.0,0.93,1,1,0,1
2015-06-22,89.0,81.0,72.0,100.0,84.0,68.0,10.0,9.0,6.0,10.0,5.0,17.0,0.0,0,0,0,0
2015-06-23,92.0,84.0,75.0,94.0,73.0,52.0,10.0,10.0,10.0,13.0,5.0,20.0,0.0,0,0,0,1
2015-06-24,92.0,83.0,74.0,100.0,78.0,56.0,10.0,10.0,10.0,12.0,3.0,16.0,0.0,0,0,0,0
2015-06-25,93.0,83.0,73.0,100.0,76.0,52.0,10.0,10.0,10.0,12.0,4.0,17.0,0.0,0,0,0,0
2015-06-26,93.0,85.0,76.0,94.0,73.0,52.0,10.0,10.0,10.0,10.0,6.0,18.0,0.0,0,0,0,0
2015-06-27,91.0,83.0,74.0,94.0,75.0,56.0,10.0,10.0,6.0,14.0,1.0,22.0,0.01,0,1,0,1
2015-06-28,91.0,82.0,73.0,94.0,73.0,52.0,10.0,9.0,2.0,13.0,2.0,17.0,0.08,0,1,0,1
2015-06-29,93.0,84.0,74.0,100.0,75.0,49.0,10.0,9.0,5.0,10.0,5.0,18.0,0.0,0,0,0,0
2015-06-30,94.0,84.0,73.0,100.0,76.0,52.0,10.0,7.0,0.0,14.0,4.0,26.0,0.75,1,1,0,1
2015-07-01,91.0,81.0,71.0,93.0,78.0,63.0,10.0,10.0,10.0,17.0,4.0,31.0,0.0,0,1,0,0
2015-07-02,91.0,81.0,70.0,100.0,78.0,56.0,10.0,10.0,6.0,16.0,6.0,29.0,0.0,0,0,0,0
2015-07-03,91.0,84.0,76.0,88.0,69.0,49.0,10.0,9.0,7.0,12.0,6.0,19.0,0.0,0,0,0,0
2015-07-04,92.0,84.0,76.0,94.0,73.0,52.0,10.0,10.0,9.0,14.0,7.0,22.0,0.0,0,0,0,0
2015-07-05,91.0,84.0,76.0,94.0,75.0,56.0,10.0,10.0,8.0,14.0,7.0,26.0,0.0,0,0,0,0
2015-07-06,91.0,84.0,77.0,88.0,72.0,55.0,10.0,9.0,7.0,16.0,8.0,28.0,0.0,0,0,0,0
2015-07-07,91.0,85.0,78.0,85.0,71.0,56.0,10.0,10.0,8.0,16.0,8.0,28.0,0.0,0,0,0,0
2015-07-08,91.0,85.0,78.0,85.0,69.0,52.0,10.0,9.0,6.0,18.0,8.0,29.0,0.0,0,0,0,0
2015-07-09,93.0,85.0,76.0,88.0,65.0,41.0,10.0,9.0,6.0,16.0,8.0,24.0,0.0,0,0,0,0
2015-07-10,94.0,84.0,74.0,94.0,68.0,41.0,10.0,9.0,6.0,13.0,6.0,21.0,0.0,0,0,0,0
2015-07-11,93.0,83.0,73.0,94.0,69.0,44.0,10.0,10.0,8.0,14.0,5.0,19.0,0.0,0,0,0,0
2015-07-12,94.0,84.0,74.0,87.0,67.0,46.0,10.0,10.0,10.0,12.0,5.0,19.0,0.0,0,0,0,0
2015-07-13,96.0,86.0,75.0,94.0,69.0,43.0,10.0,10.0,9.0,13.0,5.0,19.0,0.0,0,0,0,0
2015-07-14,97.0,86.0,74.0,87.0,61.0,34.0,10.0,10.0,10.0,10.0,6.0,18.0,0.0,0,0,0,0
2015-07-15,95.0,85.0,75.0,87.0,64.0,41.0,10.0,10.0,10.0,13.0,6.0,19.0,0.0,0,0,0,0
2015-07-16,95.0,85.0,74.0,93.0,69.0,44.0,10.0,10.0,4.0,12.0,6.0,19.0,0.0,0,0,0,0
2015-07-17,96.0,86.0,76.0,88.0,66.0,43.0,10.0,10.0,10.0,13.0,7.0,21.0,0.0,0,0,0,0
2015-07-18,98.0,88.0,77.0,88.0,65.0,42.0,10.0,10.0,10.0,14.0,7.0,23.0,0.0,0,0,0,0
2015-07-19,97.0,87.0,76.0,88.0,65.0,42.0,10.0,10.0,10.0,13.0,6.0,22.0,0.0,0,0,0,0
2015-07-20,97.0,86.0,74.0,94.0,66.0,38.0,10.0,10.0,8.0,12.0,5.0,19.0,0.0,0,0,0,0
2015-07-21,97.0,86.0,75.0,94.0,66.0,38.0,10.0,10.0,8.0,13.0,6.0,19.0,0.0,0,0,0,0
2015-07-22,97.0,87.0,77.0,85.0,64.0,42.0,10.0,10.0,10.0,13.0,7.0,23.0,0.0,0,0,0,0
2015-07-23,99.0,88.0,77.0,88.0,62.0,35.0,10.0,10.0,10.0,14.0,7.0,24.0,0.0,0,0,0,0
2015-07-24,99.0,88.0,77.0,85.0,62.0,38.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2015-07-25,98.0,87.0,75.0,94.0,66.0,38.0,10.0,10.0,10.0,12.0,5.0,19.0,0.0,0,0,0,0
2015-07-26,98.0,87.0,76.0,94.0,67.0,40.0,10.0,9.0,6.0,12.0,6.0,17.0,0.0,0,0,0,0
2015-07-27,100.0,89.0,77.0,88.0,62.0,35.0,10.0,9.0,5.0,13.0,6.0,20.0,0.0,0,0,0,0
2015-07-28,100.0,89.0,77.0,91.0,63.0,35.0,10.0,9.0,6.0,14.0,8.0,25.0,0.0,0,0,0,0
2015-07-29,101.0,89.0,76.0,88.0,61.0,33.0,10.0,10.0,10.0,12.0,6.0,18.0,0.0,0,0,0,0
2015-07-30,101.0,88.0,75.0,82.0,55.0,27.0,10.0,10.0,10.0,10.0,2.0,16.0,0.0,0,0,0,0
2015-07-31,102.0,90.0,78.0,69.0,52.0,35.0,10.0,10.0,10.0,13.0,4.0,21.0,0.0,0,0,0,0
2015-08-01,99.0,86.0,73.0,68.0,47.0,25.0,10.0,10.0,10.0,10.0,3.0,17.0,0.0,0,0,0,0
2015-08-02,100.0,88.0,75.0,69.0,48.0,26.0,10.0,10.0,10.0,10.0,3.0,16.0,0.0,0,0,0,0
2015-08-03,99.0,87.0,75.0,79.0,54.0,29.0,10.0,10.0,10.0,13.0,4.0,17.0,0.0,0,0,0,0
2015-08-04,100.0,89.0,77.0,88.0,62.0,35.0,10.0,10.0,10.0,12.0,6.0,22.0,0.0,0,0,0,0
2015-08-05,101.0,90.0,78.0,85.0,59.0,33.0,10.0,10.0,10.0,13.0,7.0,21.0,0.0,0,0,0,0
2015-08-06,102.0,90.0,77.0,85.0,59.0,33.0,10.0,10.0,10.0,13.0,7.0,22.0,0.0,0,0,0,0
2015-08-07,101.0,89.0,76.0,88.0,61.0,33.0,10.0,10.0,10.0,13.0,6.0,22.0,0.0,0,0,0,0
2015-08-08,103.0,90.0,76.0,100.0,66.0,31.0,10.0,10.0,10.0,20.0,10.0,24.0,0.0,0,0,0,0
2015-08-09,103.0,89.0,74.0,100.0,65.0,29.0,10.0,10.0,10.0,17.0,8.0,22.0,0.0,0,0,0,0
2015-08-10,105.0,90.0,74.0,100.0,62.0,24.0,10.0,10.0,10.0,14.0,6.0,20.0,0.0,0,0,0,0
2015-08-11,105.0,90.0,75.0,77.5,52.5,27.5,10.0,10.0,10.0,13.5,4.5,20.0,0.0,0,0,0,0
2015-08-12,105.0,92.0,79.0,55.0,43.0,31.0,10.0,10.0,10.0,13.0,3.0,20.0,0.0,0,0,0,0
2015-08-13,104.0,91.0,78.0,74.0,51.0,27.0,10.0,10.0,10.0,10.0,3.0,19.0,0.0,0,0,0,0
2015-08-14,101.0,90.0,78.0,85.0,58.0,31.0,10.0,10.0,10.0,10.0,4.0,17.0,0.0,0,0,0,0
2015-08-15,98.0,89.0,79.0,74.0,54.0,33.0,10.0,10.0,10.0,10.0,3.0,16.0,0.0,0,0,0,1
2015-08-16,98.0,87.0,75.0,82.0,58.0,33.0,10.0,10.0,8.0,13.0,4.0,19.0,0.0,0,0,0,0
2015-08-17,98.0,86.0,74.0,87.0,61.0,35.0,10.0,10.0,9.0,12.0,4.0,17.0,0.0,0,0,0,0
2015-08-18,99.0,88.0,76.0,88.0,62.0,35.0,10.0,10.0,10.0,14.0,7.0,23.0,0.0,0,0,0,0
2015-08-19,99.0,89.0,78.0,85.0,62.0,39.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2015-08-20,84.0,79.0,73.0,94.0,78.0,62.0,10.0,8.0,1.0,13.0,4.0,22.0,0.35,0,1,0,1
2015-08-21,92.0,82.0,72.0,93.0,73.0,52.0,10.0,9.0,4.0,14.0,5.0,23.0,0.0,0,1,0,0
2015-08-22,99.0,87.0,75.0,94.0,65.0,35.0,10.0,10.0,10.0,13.0,6.0,22.0,0.0,0,0,0,0
2015-08-23,101.0,89.0,76.0,94.0,64.0,33.0,10.0,10.0,10.0,12.0,5.0,18.0,0.0,0,0,0,0
2015-08-24,101.0,89.0,76.0,87.0,58.0,29.0,10.0,10.0,10.0,9.0,2.0,15.0,0.0,0,0,0,0
2015-08-25,101.0,89.0,77.0,79.0,56.0,33.0,10.0,10.0,10.0,12.0,3.0,23.0,0.0,0,0,0,0
2015-08-26,98.0,86.0,73.0,87.0,62.0,36.0,10.0,10.0,10.0,8.0,3.0,13.0,0.0,0,0,0,0
2015-08-27,98.0,86.0,74.0,87.0,56.0,25.0,10.0,10.0,10.0,12.0,4.0,18.0,0.0,0,0,0,0
2015-08-28,98.0,85.0,72.0,73.0,50.0,27.0,10.0,10.0,10.0,12.0,4.0,18.0,0.0,0,0,0,0
2015-08-29,95.0,83.0,71.0,79.0,55.0,31.0,10.0,10.0,10.0,9.0,3.0,15.0,0.0,0,0,0,0
2015-08-30,96.0,86.0,75.0,74.0,55.0,36.0,10.0,10.0,10.0,10.0,3.0,17.0,0.0,0,0,0,0
2015-08-31,97.0,86.0,74.0,87.0,59.0,30.0,10.0,10.0,10.0,16.0,5.0,24.0,0.0,0,0,0,0
2015-09-01,94.0,84.0,74.0,87.0,64.0,41.0,10.0,10.0,10.0,14.0,5.0,21.0,0.0,0,0,0,0
2015-09-02,95.0,83.0,71.0,90.0,65.0,39.0,10.0,10.0,10.0,12.0,4.0,19.0,0.0,0,0,0,0
2015-09-03,94.0,84.0,73.0,87.0,64.0,41.0,10.0,10.0,10.0,13.0,3.0,19.0,0.0,0,0,0,0
2015-09-04,100.0,88.0,75.0,88.0,62.0,35.0,10.0,10.0,10.0,14.0,6.0,23.0,0.0,0,0,0,0
2015-09-05,101.0,90.0,79.0,91.0,62.0,33.0,10.0,10.0,10.0,16.0,7.0,24.0,0.01,0,0,0,0
2015-09-06,100.0,88.0,76.0,94.0,63.0,31.0,10.0,10.0,8.0,12.0,6.0,19.0,0.0,0,0,0,0
2015-09-07,100.0,88.0,76.0,88.0,61.0,33.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2015-09-08,99.0,88.0,76.0,88.0,61.0,33.0,10.0,10.0,10.0,10.0,5.0,16.0,0.0,0,0,0,0
2015-09-09,93.0,84.0,74.0,100.0,74.0,47.0,10.0,8.0,1.0,10.0,3.0,17.0,1.05,0,1,0,1
2015-09-10,96.0,84.0,72.0,100.0,71.0,42.0,10.0,7.0,0.0,16.0,2.0,25.0,0.79,1,1,0,1
2015-09-11,93.0,84.0,75.0,94.0,72.0,49.0,10.0,8.0,4.0,12.0,3.0,20.0,0.0,0,0,0,0
2015-09-12,91.0,80.0,69.0,87.0,55.0,23.0,10.0,10.0,10.0,13.0,5.0,20.0,0.0,0,0,0,0
2015-09-13,91.0,77.0,63.0,73.0,49.0,24.0,10.0,10.0,10.0,13.0,4.0,20.0,0.0,0,0,0,0
